381662.000, 2044, 1, 9, 6, 7, 5, 4840709.358, -313597.155, 4128592.394, 0.913, 1.372, 1.789, 2.205, 2.637, 3.097, 3.592
381663.000, 2044, 1, 9, 6, 7, 5, 4840709.490, -313597.200, 4128592.561, 0.917, 1.379, 1.798, 2.216, 2.651, 3.112, 3.610
381664.000, 2044, 1, 9, 6, 7, 5, 4840709.489, -313597.260, 4128592.612, 0.920, 1.383, 1.805, 2.224, 2.660, 3.123, 3.623
381665.000, 2044, 1, 9, 6, 7, 5, 4840709.478, -313597.322, 4128592.644, 0.917, 1.379, 1.798, 2.217, 2.651, 3.113, 3.611
381666.000, 2044, 1, 9, 6, 7, 5, 4840709.329, -313597.361, 4128592.602, 0.934, 1.404, 1.832, 2.258, 2.700, 3.171, 3.678
381667.000, 2044, 1, 9, 6, 7, 5, 4840709.198, -313597.388, 4128592.587, 0.963, 1.447, 1.888, 2.327, 2.783, 3.267, 3.790
381668.000, 2044, 1, 9, 6, 7, 5, 4840709.142, -313597.374, 4128592.522, 1.016, 1.527, 1.991, 2.454, 2.935, 3.446, 3.998
381669.000, 2044, 1, 9, 6, 7, 5, 4840708.949, -313597.440, 4128592.413, 1.012, 1.521, 1.984, 2.446, 2.925, 3.434, 3.984
381670.000, 2044, 1, 9, 6, 7, 5, 4840708.936, -313597.536, 4128592.506, 0.926, 1.392, 1.816, 2.238, 2.677, 3.143, 3.646
381671.000, 2044, 1, 9, 6, 7, 5, 4840709.067, -313597.513, 4128592.661, 0.872, 1.310, 1.709, 2.106, 2.519, 2.958, 3.431
381672.000, 2044, 1, 9, 6, 7, 5, 4840709.219, -313597.370, 4128592.729, 0.876, 1.316, 1.717, 2.116, 2.530, 2.971, 3.447
381673.000, 2044, 1, 9, 6, 7, 5, 4840709.445, -313597.178, 4128592.806, 0.904, 1.359, 1.773, 2.185, 2.613, 3.068, 3.559
381674.000, 2044, 1, 9, 6, 7, 5, 4840709.599, -313597.170, 4128592.834, 0.908, 1.365, 1.780, 2.194, 2.624, 3.081, 3.574
381675.000, 2044, 1, 9, 6, 7, 5, 4840709.618, -313597.058, 4128592.878, 0.861, 1.294, 1.688, 2.080, 2.488, 2.921, 3.389
381676.000, 2044, 1, 9, 6, 7, 5, 4840709.659, -313597.116, 4128592.848, 0.868, 1.304, 1.702, 2.097, 2.508, 2.945, 3.416
381677.000, 2044, 1, 9, 6, 7, 5, 4840709.571, -313597.086, 4128592.806, 0.842, 1.265, 1.651, 2.034, 2.433, 2.857, 3.314
381678.000, 2044, 1, 9, 6, 7, 5, 4840709.623, -313597.104, 4128592.818, 0.843, 1.267, 1.652, 2.037, 2.435, 2.860, 3.317
381679.000, 2044, 1, 9, 6, 7, 5, 4840709.566, -313597.160, 4128592.832, 0.824, 1.239, 1.616, 1.992, 2.382, 2.797, 3.244
381680.000, 2044, 1, 9, 6, 7, 5, 4840709.467, -313597.151, 4128592.762, 0.823, 1.237, 1.614, 1.990, 2.379, 2.794, 3.241
381681.000, 2044, 1, 9, 6, 7, 5, 4840709.220, -313597.080, 4128592.627, 0.837, 1.257, 1.640, 2.022, 2.418, 2.839, 3.293
381682.000, 2044, 1, 9, 6, 7, 5, 4840709.265, -313597.028, 4128592.659, 0.854, 1.284, 1.675, 2.064, 2.468, 2.898, 3.362
381683.000, 2044, 1, 9, 6, 7, 5, 4840709.045, -313597.044, 4128592.681, 0.836, 1.257, 1.640, 2.021, 2.417, 2.838, 3.293
381684.000, 2044, 1, 9, 6, 7, 5, 4840708.926, -313597.023, 4128592.612, 0.847, 1.273, 1.660, 2.046, 2.447, 2.873, 3.333
381685.000, 2044, 1, 9, 6, 7, 5, 4840708.975, -313597.059, 4128592.616, 0.857, 1.287, 1.679, 2.070, 2.475, 2.906, 3.372
381686.000, 2044, 1, 9, 6, 7, 5, 4840709.072, -313597.038, 4128592.632, 0.891, 1.339, 1.747, 2.153, 2.575, 3.023, 3.507
381687.000, 2044, 1, 9, 6, 7, 5, 4840709.181, -313597.039, 4128592.662, 0.909, 1.367, 1.783, 2.197, 2.627, 3.085, 3.579
381688.000, 2044, 1, 9, 6, 7, 5, 4840709.303, -313597.023, 4128592.751, 0.930, 1.397, 1.823, 2.247, 2.687, 3.155, 3.660
381689.000, 2044, 1, 9, 6, 7, 5, 4840709.252, -313597.009, 4128592.759, 0.934, 1.403, 1.831, 2.256, 2.698, 3.168, 3.675
381690.000, 2044, 1, 9, 6, 7, 5, 4840709.261, -313597.021, 4128592.763, 0.920, 1.383, 1.805, 2.224, 2.660, 3.123, 3.623
381691.000, 2044, 1, 9, 6, 7, 5, 4840709.399, -313597.081, 4128592.865, 0.921, 1.384, 1.806, 2.225, 2.661, 3.125, 3.625
381692.000, 2044, 1, 9, 6, 7, 5, 4840709.379, -313597.123, 4128592.769, 0.887, 1.333, 1.738, 2.142, 2.562, 3.008, 3.490
381693.000, 2044, 1, 9, 6, 7, 5, 4840709.387, -313597.194, 4128592.683, 0.897, 1.348, 1.758, 2.167, 2.591, 3.043, 3.530
381694.000, 2044, 1, 9, 6, 7, 5, 4840709.439, -313597.313, 4128592.699, 0.880, 1.323, 1.725, 2.127, 2.543, 2.986, 3.464
381695.000, 2044, 1, 9, 6, 7, 5, 4840709.271, -313597.267, 4128592.640, 0.861, 1.294, 1.688, 2.081, 2.488, 2.921, 3.389
381696.000, 2044, 1, 9, 6, 7, 5, 4840709.343, -313597.227, 4128592.667, 0.854, 1.283, 1.674, 2.063, 2.467, 2.897, 3.361
381697.000, 2044, 1, 9, 6, 7, 5, 4840709.400, -313597.254, 4128592.732, 0.867, 1.302, 1.699, 2.094, 2.504, 2.940, 3.411
381698.000, 2044, 1, 9, 6, 7, 5, 4840709.385, -313597.177, 4128592.819, 0.866, 1.301, 1.697, 2.092, 2.501, 2.937, 3.407
381699.000, 2044, 1, 9, 6, 7, 5, 4840709.298, -313597.140, 4128592.821, 0.856, 1.287, 1.678, 2.069, 2.474, 2.905, 3.370
381700.000, 2044, 1, 9, 6, 7, 5, 4840709.232, -313597.189, 4128592.779, 0.855, 1.285, 1.676, 2.066, 2.470, 2.901, 3.365
381701.000, 2044, 1, 9, 6, 7, 5, 4840709.317, -313597.152, 4128592.818, 0.898, 1.349, 1.760, 2.169, 2.594, 3.046, 3.534
381702.000, 2044, 1, 9, 6, 7, 5, 4840709.367, -313597.199, 4128592.910, 0.946, 1.422, 1.855, 2.286, 2.734, 3.210, 3.723
381703.000, 2044, 1, 9, 6, 7, 5, 4840709.270, -313597.228, 4128592.867, 0.950, 1.428, 1.862, 2.295, 2.745, 3.223, 3.739
381704.000, 2044, 1, 9, 6, 7, 5, 4840709.188, -313597.257, 4128592.782, 0.941, 1.415, 1.846, 2.275, 2.721, 3.194, 3.706
381705.000, 2044, 1, 9, 6, 7, 5, 4840709.197, -313597.323, 4128592.780, 0.958, 1.439, 1.878, 2.314, 2.768, 3.250, 3.770
381706.000, 2044, 1, 9, 6, 7, 5, 4840709.185, -313597.438, 4128592.731, 0.989, 1.486, 1.938, 2.389, 2.857, 3.355, 3.892
381707.000, 2044, 1, 9, 6, 7, 5, 4840709.273, -313597.459, 4128592.748, 0.963, 1.447, 1.888, 2.327, 2.782, 3.267, 3.790
381708.000, 2044, 1, 9, 6, 7, 5, 4840709.212, -313597.409, 4128592.648, 0.942, 1.416, 1.847, 2.277, 2.723, 3.197, 3.709
381709.000, 2044, 1, 9, 6, 7, 5, 4840709.181, -313597.446, 4128592.562, 0.931, 1.400, 1.826, 2.251, 2.691, 3.160, 3.666
381710.000, 2044, 1, 9, 6, 7, 5, 4840709.203, -313597.411, 4128592.531, 0.925, 1.391, 1.814, 2.236, 2.674, 3.140, 3.642
381711.000, 2044, 1, 9, 6, 7, 5, 4840709.302, -313597.303, 4128592.548, 0.949, 1.426, 1.860, 2.292, 2.741, 3.219, 3.734
381712.000, 2044, 1, 9, 6, 7, 5, 4840709.199, -313597.166, 4128592.434, 0.927, 1.394, 1.818, 2.241, 2.680, 3.147, 3.651
381713.000, 2044, 1, 9, 6, 7, 5, 4840709.220, -313597.181, 4128592.516, 0.908, 1.365, 1.780, 2.194, 2.624, 3.081, 3.574
381714.000, 2044, 1, 9, 6, 7, 5, 4840709.031, -313597.094, 4128592.452, 0.949, 1.426, 1.860, 2.293, 2.742, 3.219, 3.734
381715.000, 2044, 1, 9, 6, 7, 5, 4840709.031, -313597.102, 4128592.450, 0.926, 1.392, 1.816, 2.238, 2.677, 3.143, 3.646
381716.000, 2044, 1, 9, 6, 7, 5, 4840709.072, -313597.084, 4128592.496, 0.936, 1.407, 1.836, 2.263, 2.706, 3.177, 3.686
381717.000, 2044, 1, 9, 6, 7, 5, 4840709.032, -313597.071, 4128592.572, 0.941, 1.414, 1.845, 2.274, 2.720, 3.193, 3.704
381718.000, 2044, 1, 9, 6, 7, 5, 4840709.049, -313597.110, 4128592.537, 0.948, 1.425, 1.859, 2.291, 2.740, 3.217, 3.732
381719.000, 2044, 1, 9, 6, 7, 5, 4840709.072, -313597.078, 4128592.546, 0.929, 1.396, 1.821, 2.244, 2.684, 3.151, 3.656
381720.000, 2044, 1, 9, 6, 7, 5, 4840709.148, -313597.074, 4128592.569, 0.919, 1.381, 1.801, 2.220, 2.655, 3.118, 3.617
381721.000, 2044, 1, 9, 6, 7, 5, 4840709.204, -313597.107, 4128592.605, 0.901, 1.355, 1.767, 2.178, 2.604, 3.058, 3.548
381722.000, 2044, 1, 9, 6, 7, 5, 4840709.248, -313597.238, 4128592.585, 0.906, 1.362, 1.777, 2.190, 2.620, 3.076, 3.568
381723.000, 2044, 1, 9, 6, 7, 5, 4840709.101, -313597.246, 4128592.590, 0.880, 1.323, 1.726, 2.128, 2.544, 2.988, 3.466
381724.000, 2044, 1, 9, 6, 7, 5, 4840709.199, -313597.318, 4128592.693, 0.852, 1.281, 1.671, 2.060, 2.463, 2.892, 3.355
381725.000, 2044, 1, 9, 6, 7, 5, 4840709.205, -313597.381, 4128592.769, 0.833, 1.253, 1.634, 2.014, 2.408, 2.828, 3.280
381726.000, 2044, 1, 9, 6, 7, 5, 4840709.206, -313597.343, 4128592.834, 0.830, 1.247, 1.627, 2.005, 2.398, 2.816, 3.267
381727.000, 2044, 1, 9, 6, 7, 5, 4840709.178, -313597.330, 4128592.868, 0.852, 1.281, 1.671, 2.059, 2.462, 2.891, 3.354
381728.000, 2044, 1, 9, 6, 7, 5, 4840709.163, -313597.236, 4128592.903, 0.904, 1.359, 1.772, 2.184, 2.612, 3.067, 3.558
381729.000, 2044, 1, 9, 6, 7, 5, 4840709.218, -313597.173, 4128592.929, 0.939, 1.411, 1.841, 2.269, 2.714, 3.186, 3.696
381730.000, 2044, 1, 9, 6, 7, 5, 4840709.291, -313597.204, 4128593.014, 0.955, 1.435, 1.872, 2.308, 2.760, 3.240, 3.759
381731.000, 2044, 1, 9, 6, 7, 5, 4840709.389, -313597.167, 4128593.090, 1.009, 1.516, 1.978, 2.437, 2.915, 3.423, 3.971
381732.000, 2044, 1, 9, 6, 7, 5, 4840709.452, -313597.209, 4128593.063, 0.999, 1.502, 1.959, 2.415, 2.888, 3.391, 3.934
381733.000, 2044, 1, 9, 6, 7, 5, 4840709.432, -313597.175, 4128593.010, 1.005, 1.510, 1.970, 2.427, 2.903, 3.409, 3.954
381734.000, 2044, 1, 9, 6, 7, 5, 4840709.347, -313597.200, 4128592.902, 0.990, 1.488, 1.942, 2.393, 2.862, 3.360, 3.898
381735.000, 2044, 1, 9, 6, 7, 5, 4840709.455, -313597.204, 4128592.926, 1.009, 1.517, 1.979, 2.439, 2.917, 3.425, 3.973
381736.000, 2044, 1, 9, 6, 7, 5, 4840709.411, -313597.260, 4128592.900, 0.988, 1.484, 1.936, 2.387, 2.854, 3.351, 3.888
381737.000, 2044, 1, 9, 6, 7, 5, 4840709.385, -313597.296, 4128592.888, 0.945, 1.420, 1.853, 2.284, 2.731, 3.207, 3.720
381738.000, 2044, 1, 9, 6, 7, 5, 4840709.278, -313597.372, 4128592.841, 0.914, 1.373, 1.792, 2.208, 2.641, 3.101, 3.597
381739.000, 2044, 1, 9, 6, 7, 5, 4840709.324, -313597.364, 4128592.875, 0.910, 1.367, 1.783, 2.198, 2.629, 3.086, 3.580
381740.000, 2044, 1, 9, 6, 7, 5, 4840709.333, -313597.338, 4128592.844, 0.902, 1.356, 1.769, 2.181, 2.608, 3.062, 3.552
381741.000, 2044, 1, 9, 6, 7, 5, 4840709.238, -313597.355, 4128592.811, 0.935, 1.405, 1.833, 2.259, 2.702, 3.172, 3.680
381742.000, 2044, 1, 9, 6, 7, 5, 4840709.333, -313597.307, 4128592.961, 0.936, 1.407, 1.835, 2.262, 2.705, 3.176, 3.684
381743.000, 2044, 1, 9, 6, 7, 5, 4840709.240, -313597.402, 4128592.947, 0.971, 1.460, 1.904, 2.347, 2.807, 3.296, 3.824
381744.000, 2044, 1, 9, 6, 7, 5, 4840709.217, -313597.372, 4128592.918, 0.994, 1.494, 1.949, 2.402, 2.872, 3.373, 3.913
381745.000, 2044, 1, 9, 6, 7, 5, 4840709.116, -313597.373, 4128592.932, 0.925, 1.391, 1.814, 2.236, 2.674, 3.140, 3.643
381746.000, 2044, 1, 9, 6, 7, 5, 4840709.056, -313597.462, 4128592.934, 0.891, 1.340, 1.748, 2.154, 2.576, 3.025, 3.509
381747.000, 2044, 1, 9, 6, 7, 5, 4840709.051, -313597.498, 4128592.966, 0.862, 1.296, 1.690, 2.083, 2.491, 2.925, 3.393
381748.000, 2044, 1, 9, 6, 7, 5, 4840709.099, -313597.577, 4128592.956, 0.855, 1.285, 1.677, 2.067, 2.472, 2.902, 3.367
381749.000, 2044, 1, 9, 6, 7, 5, 4840709.019, -313597.605, 4128592.918, 0.850, 1.277, 1.666, 2.054, 2.456, 2.884, 3.346
381750.000, 2044, 1, 9, 6, 7, 5, 4840708.979, -313597.514, 4128592.872, 0.850, 1.277, 1.666, 2.053, 2.455, 2.883, 3.344
381751.000, 2044, 1, 9, 6, 7, 5, 4840709.001, -313597.493, 4128592.773, 0.837, 1.258, 1.641, 2.022, 2.418, 2.839, 3.294
381752.000, 2044, 1, 9, 6, 7, 5, 4840709.156, -313597.420, 4128592.886, 0.844, 1.268, 1.654, 2.038, 2.438, 2.862, 3.321
381753.000, 2044, 1, 9, 6, 7, 5, 4840709.363, -313597.456, 4128592.943, 0.849, 1.276, 1.664, 2.051, 2.453, 2.881, 3.342
381754.000, 2044, 1, 9, 6, 7, 5, 4840709.371, -313597.402, 4128592.867, 0.832, 1.250, 1.631, 2.010, 2.404, 2.823, 3.275
381755.000, 2044, 1, 9, 6, 7, 5, 4840709.369, -313597.342, 4128592.819, 0.848, 1.275, 1.663, 2.049, 2.451, 2.878, 3.338
381756.000, 2044, 1, 9, 6, 7, 5, 4840709.250, -313597.302, 4128592.756, 0.844, 1.269, 1.656, 2.041, 2.440, 2.865, 3.324
381757.000, 2044, 1, 9, 6, 7, 5, 4840709.200, -313597.289, 4128592.773, 0.874, 1.314, 1.714, 2.113, 2.527, 2.967, 3.442
381758.000, 2044, 1, 9, 6, 7, 5, 4840709.108, -313597.172, 4128592.717, 0.902, 1.355, 1.768, 2.179, 2.606, 3.060, 3.549
381759.000, 2044, 1, 9, 6, 7, 5, 4840709.070, -313597.199, 4128592.724, 0.906, 1.362, 1.777, 2.190, 2.619, 3.075, 3.567
381760.000, 2044, 1, 9, 6, 7, 5, 4840709.029, -313597.188, 4128592.655, 0.946, 1.422, 1.855, 2.286, 2.734, 3.211, 3.725
381761.000, 2044, 1, 9, 6, 7, 5, 4840709.004, -313597.200, 4128592.680, 0.955, 1.435, 1.872, 2.308, 2.760, 3.241, 3.759
381762.000, 2044, 1, 9, 6, 7, 5, 4840708.824, -313597.138, 4128592.570, 0.987, 1.484, 1.936, 2.386, 2.853, 3.350, 3.886
381763.000, 2044, 1, 9, 6, 7, 5, 4840708.979, -313597.201, 4128592.717, 0.953, 1.432, 1.869, 2.303, 2.754, 3.234, 3.751
381764.000, 2044, 1, 9, 6, 7, 5, 4840709.104, -313597.284, 4128592.809, 0.918, 1.380, 1.800, 2.218, 2.653, 3.115, 3.613
381765.000, 2044, 1, 9, 6, 7, 5, 4840709.226, -313597.310, 4128592.844, 0.914, 1.373, 1.791, 2.208, 2.640, 3.100, 3.596
381766.000, 2044, 1, 9, 6, 7, 5, 4840709.312, -313597.330, 4128592.814, 0.931, 1.399, 1.825, 2.249, 2.690, 3.159, 3.664
381767.000, 2044, 1, 9, 6, 7, 5, 4840709.249, -313597.430, 4128592.802, 0.917, 1.379, 1.798, 2.216, 2.651, 3.112, 3.610
381768.000, 2044, 1, 9, 6, 7, 5, 4840709.295, -313597.463, 4128592.823, 0.894, 1.343, 1.752, 2.159, 2.582, 3.032, 3.517
381769.000, 2044, 1, 9, 6, 7, 5, 4840709.208, -313597.482, 4128592.773, 0.892, 1.340, 1.748, 2.154, 2.576, 3.025, 3.509
381770.000, 2044, 1, 9, 6, 7, 5, 4840709.146, -313597.518, 4128592.736, 0.897, 1.348, 1.759, 2.168, 2.592, 3.044, 3.531
381771.000, 2044, 1, 9, 6, 7, 5, 4840709.106, -313597.565, 4128592.649, 0.898, 1.349, 1.760, 2.170, 2.595, 3.047, 3.534
381772.000, 2044, 1, 9, 6, 7, 5, 4840709.150, -313597.627, 4128592.612, 0.913, 1.372, 1.790, 2.206, 2.638, 3.097, 3.593
381773.000, 2044, 1, 9, 6, 7, 5, 4840709.262, -313597.522, 4128592.649, 0.897, 1.348, 1.759, 2.168, 2.592, 3.044, 3.531
381774.000, 2044, 1, 9, 6, 7, 5, 4840709.346, -313597.523, 4128592.637, 0.904, 1.359, 1.773, 2.185, 2.613, 3.068, 3.559
381775.000, 2044, 1, 9, 6, 7, 5, 4840709.459, -313597.533, 4128592.747, 0.913, 1.373, 1.790, 2.207, 2.639, 3.099, 3.595
381776.000, 2044, 1, 9, 6, 7, 5, 4840709.566, -313597.464, 4128592.731, 0.973, 1.463, 1.908, 2.352, 2.813, 3.303, 3.832
